id	value
1387	-36365
1388	-36300
1389	-36234
1390	-36168
1391	-36103
1392	-36037
1393	-35972
1394	-35907
1395	-35841
1396	-35776
1397	-35711
1398	-35646
1399	-35580
1400	-35515
1401	-35450
1402	-35385
1403	-35321
1404	-35256
1405	-35191
1406	-35126
1407	-35062
1408	-34997
1409	-34932
1410	-34868
1411	-34803
1412	-34739
1413	-34675
1414	-34610
1415	-34546
1416	-34482
1417	-34418
1418	-34354
1419	-34289
1420	-34225
1421	-34162
1422	-34098
1423	-34034
1424	-33970
1425	-33906
1426	-33843
1427	-33779
1428	-33715
1429	-33652
1430	-33588
1431	-33525
1432	-33461
1433	-33398
1434	-33335
1435	-33272
1436	-33208
1437	-33145
1438	-33082
1439	-33019
1440	-32956
1441	-32893
1442	-32830
1443	-32767
1444	-32705
1445	-32642
1446	-32579
1447	-32516
1448	-32454
1449	-32391
1450	-32329
1451	-32266
1452	-32204
1453	-32141
1454	-32079
1455	-32017
1456	-31955
1457	-31892
1458	-31830
1459	-31768
1460	-31706
1461	-31644
1462	-31582
1463	-31520
1464	-31458
1465	-31396
1466	-31335
1467	-31273
1468	-31211
1469	-31150
1470	-31088
1471	-31026
1472	-30965
1473	-30904
1474	-30842
1475	-30781
1476	-30719
1477	-30658
1478	-30597
1479	-30536
1480	-30474
1481	-30413
1482	-30352
1483	-30291
1484	-30230
1485	-30169
1486	-30108
1487	-30048
1488	-29987
1489	-29926
1490	-29865
1491	-29805
1492	-29744
1493	-29683
1494	-29623
1495	-29562
1496	-29502
1497	-29441
1498	-29381
1499	-29321
1500	-29260
1501	-29200
1502	-29140
1503	-29080
1504	-29020
1505	-28959
1506	-28899
1507	-28839
1508	-28779
1509	-28719
1510	-28660
1511	-28600
1512	-28540
1513	-28480
1514	-28420
1515	-28361
1516	-28301
1517	-28241
1518	-28182
1519	-28122
1520	-28063
1521	-28003
1522	-27944
1523	-27884
1524	-27825
1525	-27766
1526	-27707
1527	-27647
1528	-27588
1529	-27529
1530	-27470
1531	-27411
1532	-27352
1533	-27293
1534	-27234
1535	-27175
1536	-27116
1537	-27057
1538	-26998
1539	-26940
1540	-26881
1541	-26822
1542	-26763
1543	-26705
1544	-26646
1545	-26588
1546	-26529
1547	-26471
1548	-26412
1549	-26354
1550	-26295
1551	-26237
1552	-26179
1553	-26120
1554	-26062
1555	-26004
1556	-25946
1557	-25888
1558	-25830
1559	-25772
1560	-25714
1561	-25656
1562	-25598
1563	-25540
1564	-25482
1565	-25424
1566	-25366
1567	-25308
1568	-25251
1569	-25193
1570	-25135
1571	-25078
1572	-25020
1573	-24962
1574	-24905
1575	-24847
1576	-24790
1577	-24732
1578	-24675
1579	-24618
1580	-24560
1581	-24503
1582	-24446
1583	-24389
1584	-24331
1585	-24274
1586	-24217
1587	-24160
1588	-24103
1589	-24046
1590	-23989
1591	-23932
1592	-23875
1593	-23818
1594	-23761
1595	-23704
1596	-23647
1597	-23591
1598	-23534
1599	-23477
1600	-23420
1601	-23364
1602	-23307
1603	-23250
1604	-23194
1605	-23137
1606	-23081
1607	-23024
1608	-22968
1609	-22911
1610	-22855
1611	-22799
1612	-22742
1613	-22686
1614	-22630
1615	-22573
1616	-22517
1617	-22461
1618	-22405
1619	-22349
1620	-22293
1621	-22237
1622	-22181
1623	-22125
1624	-22069
1625	-22013
1626	-21957
1627	-21901
1628	-21845
1629	-21789
1630	-21733
1631	-21678
1632	-21622
1633	-21566
1634	-21510
1635	-21455
1636	-21399
1637	-21343
1638	-21288
1639	-21232
1640	-21177
1641	-21121
1642	-21066
1643	-21010
1644	-20955
1645	-20900
1646	-20844
1647	-20789
