id	value
1553	443492000
1554	443703872
1555	443915648
1556	444127296
1557	444338880
1558	444550336
1559	444761696
1560	444972992
1561	445184160
1562	445395232
1563	445606176
1564	445817056
1565	446027840
1566	446238496
1567	446449088
1568	446659552
1569	446869920
1570	447080192
1571	447290400
1572	447500448
1573	447710432
1574	447920320
1575	448130112
1576	448339776
1577	448549376
1578	448758848
1579	448968224
1580	449177536
1581	449386720
1582	449595808
1583	449804800
1584	450013664
1585	450222464
1586	450431168
1587	450639776
1588	450848256
1589	451056640
1590	451264960
1591	451473152
1592	451681248
1593	451889248
1594	452097152
1595	452304960
1596	452512672
1597	452720288
1598	452927808
1599	453135232
1600	453342528
1601	453549760
1602	453756864
1603	453963904
1604	454170816
1605	454377632
1606	454584384
1607	454791008
1608	454997536
1609	455203968
1610	455410304
1611	455616544
1612	455822688
1613	456028704
1614	456234656
1615	456440512
1616	456646240
1617	456851904
1618	457057472
1619	457262912
1620	457468256
1621	457673536
1622	457878688
1623	458083744
1624	458288736
1625	458493600
1626	458698368
1627	458903040
1628	459107616
1629	459312096
1630	459516480
1631	459720768
1632	459924960
1633	460129056
1634	460333056
1635	460536960
1636	460740736
1637	460944448
1638	461148064
1639	461351584
1640	461554976
1641	461758304
1642	461961536
1643	462164640
1644	462367680
1645	462570592
1646	462773440
1647	462976160
1648	463178816
1649	463381344
1650	463583776
1651	463786144
1652	463988384
1653	464190560
1654	464392608
1655	464594560
1656	464796448
1657	464998208
1658	465199872
1659	465401472
1660	465602944
1661	465804320
1662	466005600
1663	466206816
1664	466407904
1665	466608896
1666	466809824
1667	467010624
1668	467211328
1669	467411936
1670	467612480
1671	467812896
1672	468013216
1673	468213440
1674	468413600
1675	468613632
1676	468813568
1677	469013440
1678	469213184
1679	469412832
1680	469612416
1681	469811872
1682	470011232
1683	470210528
1684	470409696
